titleId,title,region,language,averageRating,numVotes,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
tt0111161,Die Verurteilten,DE,\N,9.3,2186399.0,movie,The Shawshank Redemption,The Shawshank Redemption,0.0,1994,\N,142,Drama
tt0068646,Der Pate,DE,\N,9.2,1506259.0,movie,The Godfather,The Godfather,0.0,1972,\N,175,"Crime,Drama"
tt7738784,Peranbu,DE,\N,9.1,10994.0,movie,Peranbu,Peranbu,0.0,2018,\N,147,Drama
tt5773402,Dominion,DE,\N,9.1,1719.0,movie,Dominion,Dominion,0.0,2018,\N,120,Documentary
tt8354112,Mosul,DE,\N,9.1,2696.0,movie,Mosul,Mosul,0.0,2019,\N,86,Documentary
tt0071562,Der Pate 2,DE,\N,9.0,1054875.0,movie,The Godfather: Part II,The Godfather: Part II,0.0,1974,\N,202,"Crime,Drama"
tt9537346,Ardaas Karaan,DE,\N,9.0,1302.0,movie,Ardaas Karaan,Ardaas Karaan,0.0,2019,\N,140,Drama
tt0468569,The Dark Knight,DE,\N,9.0,2169275.0,movie,The Dark Knight,The Dark Knight,0.0,2008,\N,152,"Action,Crime,Drama"
tt0108052,Schindlers Liste,DE,\N,8.9,1141318.0,movie,Schindler's List,Schindler's List,0.0,1993,\N,195,"Biography,Drama,History"
tt0108052,Steven Spielberg's Schindler's List,DE,\N,8.9,1141318.0,movie,Schindler's List,Schindler's List,0.0,1993,\N,195,"Biography,Drama,History"
tt0110912,Pulp Fiction,DE,\N,8.9,1717699.0,movie,Pulp Fiction,Pulp Fiction,0.0,1994,\N,154,"Crime,Drama"
tt5813916,Berg II,DE,\N,8.9,102346.0,movie,The Mountain II,Dag II,0.0,2016,\N,135,"Action,Drama,War"
tt0050083,Die zwölf Geschworenen,DE,\N,8.9,637263.0,movie,12 Angry Men,12 Angry Men,0.0,1957,\N,96,Drama
tt1795369,National Theatre Live: Frankenstein,DE,\N,8.9,2025.0,movie,Frankenstein,National Theatre Live: Frankenstein,0.0,2011,\N,130,Drama
tt0167260,Der Herr der Ringe: Die Rückkehr des Königs,DE,\N,8.9,1555318.0,movie,The Lord of the Rings: The Return of the King,The Lord of the Rings: The Return of the King,0.0,2003,\N,201,"Adventure,Drama,Fantasy"
tt9151704,Burn the Stage: The Movie,DE,\N,8.8,2326.0,movie,Burn the Stage: The Movie,Burn the Stage: The Movie,0.0,2018,\N,84,"Documentary,Music"
tt1375666,Inception,DE,\N,8.8,1918167.0,movie,Inception,Inception,0.0,2010,\N,148,"Action,Adventure,Sci-Fi"
tt0109830,Forrest Gump,DE,\N,8.8,1686036.0,movie,Forrest Gump,Forrest Gump,0.0,1994,\N,142,"Drama,Romance"
tt0060196,Zwei glorreiche Halunken,DE,\N,8.8,648658.0,movie,"The Good, the Bad and the Ugly","Il buono, il brutto, il cattivo",0.0,1966,\N,161,Western
tt0120737,Der Herr der Ringe: Die Gefährten,DE,\N,8.8,1567133.0,movie,The Lord of the Rings: The Fellowship of the Ring,The Lord of the Rings: The Fellowship of the Ring,0.0,2001,\N,178,"Adventure,Drama,Fantasy"
tt9500372,Cep Herkülü: Naim Süleymanoglu,DE,\N,8.8,2073.0,movie,Pocket Hercules: Naim Süleymanoglu,Cep Herkülü: Naim Süleymanoglu,0.0,2019,\N,141,"Biography,Drama,Sport"
tt0137523,Fight Club,DE,\N,8.8,1746371.0,movie,Fight Club,Fight Club,0.0,1999,\N,139,Drama
tt0358456,Earthlings,DE,\N,8.7,16732.0,movie,Earthlings,Earthlings,0.0,2005,\N,95,"Documentary,Horror"
tt0073486,Einer flog über das Kuckucksnest,DE,\N,8.7,862310.0,movie,One Flew Over the Cuckoo's Nest,One Flew Over the Cuckoo's Nest,0.0,1975,\N,133,Drama
tt0892425,Vor dem Flug zur Erde,DE,\N,8.7,1129.0,movie,Before Flying Back to Earth,Pries parskrendant i zeme,0.0,2005,\N,52,Documentary
tt0080684,Star Wars: Episode V - Das Imperium schlägt zurück,DE,\N,8.7,1098169.0,movie,Star Wars: Episode V - The Empire Strikes Back,Star Wars: Episode V - The Empire Strikes Back,0.0,1980,\N,124,"Action,Adventure,Fantasy"
tt3327994,Human - Die Menschheit,DE,\N,8.7,6708.0,movie,Human,Human,0.0,2015,\N,190,Documentary
tt0108429,Die Sonne der Wachenden,DE,\N,8.7,1308.0,movie,Udzinarta mze,Udzinarta mze,0.0,1992,\N,123,"Crime,Drama"
tt0133093,Matrix,DE,\N,8.7,1574263.0,movie,The Matrix,The Matrix,0.0,1999,\N,136,"Action,Sci-Fi"
tt0167261,Der Herr der Ringe: Die zwei Türme,DE,\N,8.7,1403928.0,movie,The Lord of the Rings: The Two Towers,The Lord of the Rings: The Two Towers,0.0,2002,\N,179,"Adventure,Drama,Fantasy"
tt6751668,Parasite,DE,\N,8.6,186652.0,movie,Parasite,Gisaengchung,0.0,2019,\N,132,"Comedy,Crime,Drama"
tt0047478,Die sieben Samurai,DE,\N,8.6,295975.0,movie,Seven Samurai,Shichinin no samurai,0.0,1954,\N,207,"Action,Adventure,Drama"
tt0038650,Ist das Leben nicht schön?,DE,\N,8.6,375329.0,movie,It's a Wonderful Life,It's a Wonderful Life,0.0,1946,\N,130,"Drama,Family,Fantasy"
tt0118799,Das Leben ist schön,DE,\N,8.6,579278.0,movie,Life Is Beautiful,La vita è bella,0.0,1997,\N,116,"Comedy,Drama,Romance"
tt0076759,Star Wars - Episode IV: Eine neue Hoffnung,DE,\N,8.6,1170374.0,movie,Star Wars: Episode IV - A New Hope,Star Wars,0.0,1977,\N,121,"Action,Adventure,Fantasy"
tt0102926,Das Schweigen der Lämmer,DE,\N,8.6,1185979.0,movie,The Silence of the Lambs,The Silence of the Lambs,0.0,1991,\N,118,"Crime,Drama,Thriller"
tt0120815,Der Soldat James Ryan,DE,\N,8.6,1159263.0,movie,Saving Private Ryan,Saving Private Ryan,0.0,1998,\N,169,"Drama,War"
tt0245429,Chihiros Reise ins Zauberland,DE,\N,8.6,585716.0,movie,Spirited Away,Sen to Chihiro no kamikakushi,0.0,2001,\N,125,"Adventure,Animation,Family"
tt0317248,City of God,DE,\N,8.6,665769.0,movie,City of God,Cidade de Deus,0.0,2002,\N,130,"Crime,Drama"
tt0103767,Baraka - Eine Welt jenseits der Worte,DE,\N,8.6,34202.0,movie,Baraka,Baraka,0.0,1992,\N,96,Documentary
tt0120689,The Green Mile,DE,\N,8.6,1065976.0,movie,The Green Mile,The Green Mile,0.0,1999,\N,189,"Crime,Drama,Fantasy"
tt9617456,Für Sama,DE,\N,8.6,2947.0,movie,For Sama,For Sama,0.0,2019,\N,96,"Documentary,War"
tt0816692,Interstellar,DE,\N,8.6,1371427.0,movie,Interstellar,Interstellar,0.0,2014,\N,169,"Adventure,Drama,Sci-Fi"
tt7286456,Joker,DE,\N,8.6,649426.0,movie,Joker,Joker,0.0,2019,\N,122,"Crime,Drama,Thriller"
tt0346336,Die besten Jahre,DE,\N,8.5,19510.0,movie,The Best of Youth,La meglio gioventù,0.0,2003,\N,366,"Drama,Romance"
tt0027977,Moderne Zeiten,DE,\N,8.5,201100.0,movie,Modern Times,Modern Times,0.0,1936,\N,87,"Comedy,Drama,Family"
tt0021749,Lichter der Großstadt,DE,\N,8.5,154958.0,movie,City Lights,City Lights,0.0,1931,\N,87,"Comedy,Drama,Romance"
tt0172495,Gladiator,DE,\N,8.5,1262360.0,movie,Gladiator,Gladiator,0.0,2000,\N,155,"Action,Adventure,Drama"
tt0110413,Léon: Der Profi,DE,\N,8.5,968532.0,movie,Léon: The Professional,Léon,0.0,1994,\N,110,"Action,Crime,Drama"
tt2582802,Whiplash,DE,\N,8.5,654513.0,movie,Whiplash,Whiplash,0.0,2014,\N,106,"Drama,Music"
tt1675434,Ziemlich beste Freunde,DE,\N,8.5,708029.0,movie,The Intouchables,Intouchables,0.0,2011,\N,112,"Biography,Comedy,Drama"
tt0407887,Departed - Unter Feinden,DE,\N,8.5,1118248.0,movie,The Departed,The Departed,0.0,2006,\N,151,"Crime,Drama,Thriller"
tt0064116,Spiel mir das Lied vom Tod,DE,\N,8.5,283248.0,movie,Once Upon a Time in the West,C'era una volta il West,0.0,1968,\N,165,Western
tt4154796,Avengers: Endgame,DE,\N,8.5,658419.0,movie,Avengers: Endgame,Avengers: Endgame,0.0,2019,\N,181,"Action,Adventure,Drama"
tt0110357,Der König der Löwen,DE,de,8.5,883869.0,movie,The Lion King,The Lion King,0.0,1994,\N,88,"Adventure,Animation,Drama"
tt0482571,Prestige - Die Meister der Magie,DE,\N,8.5,1109043.0,movie,The Prestige,The Prestige,0.0,2006,\N,130,"Drama,Mystery,Sci-Fi"
tt0253474,Der Pianist,DE,\N,8.5,675280.0,movie,The Pianist,The Pianist,0.0,2002,\N,150,"Biography,Drama,Music"
tt4154756,Avengers: Infinity War,DE,\N,8.5,744135.0,movie,Avengers: Infinity War,Avengers: Infinity War,0.0,2018,\N,149,"Action,Adventure,Sci-Fi"
tt1424432,Senna - Genie.Draufgänger.Legende,DE,\N,8.5,58231.0,movie,Senna,Senna,0.0,2010,\N,106,"Biography,Documentary,Sport"
tt0120586,American History X,DE,\N,8.5,984242.0,movie,American History X,American History X,0.0,1998,\N,119,Drama
tt0021749,Lichter der Großstadt - Eine Komödien-Romance als Pantomime,DE,\N,8.5,154958.0,movie,City Lights,City Lights,0.0,1931,\N,87,"Comedy,Drama,Romance"
tt3674140,Das Salz der Erde,DE,\N,8.5,18027.0,movie,The Salt of the Earth,The Salt of the Earth,0.0,2014,\N,110,"Biography,Documentary,History"
tt0088763,Zurück in die Zukunft,DE,\N,8.5,978526.0,movie,Back to the Future,Back to the Future,0.0,1985,\N,116,"Adventure,Comedy,Sci-Fi"
tt0032553,Der große Diktator,DE,\N,8.5,189158.0,movie,The Great Dictator,The Great Dictator,0.0,1940,\N,125,"Comedy,Drama,War"
tt8579674,1917,DE,\N,8.5,135089.0,movie,1917,1917,0.0,2019,\N,119,"Drama,War"
tt0095327,Die letzten Glühwürmchen,DE,\N,8.5,210288.0,movie,Grave of the Fireflies,Hotaru no haka,0.0,1988,\N,89,"Animation,Drama,War"
tt0770802,Samsara,DE,\N,8.5,30979.0,movie,Samsara,Samsara,0.0,2011,\N,102,"Documentary,Music"
tt6316138,Ayla,DE,\N,8.5,29282.0,movie,Ayla: The Daughter of War,Ayla: The Daughter of War,0.0,2017,\N,125,"Biography,Drama,History"
tt0103064,Terminator 2: Tag der Abrechnung,DE,\N,8.5,946232.0,movie,Terminator 2: Judgment Day,Terminator 2: Judgment Day,0.0,1991,\N,137,"Action,Sci-Fi"
tt0111341,Satanstango,DE,\N,8.5,8267.0,movie,Satantango,Sátántangó,0.0,1994,\N,450,Drama
tt1313104,Die Bucht,DE,\N,8.4,46032.0,movie,The Cove,The Cove,0.0,2009,\N,92,"Crime,Documentary"
tt1853728,Django Unchained,DE,\N,8.4,1266246.0,movie,Django Unchained,Django Unchained,0.0,2012,\N,165,"Drama,Western"
tt0301634,Mrtav 'ladan,DE,\N,8.4,7937.0,movie,Frozen Stiff,Mrtav 'ladan,0.0,2002,\N,90,"Comedy,Drama"
tt0045693,Zwei Hektar Land,DE,\N,8.4,1572.0,movie,Do Bigha Zamin,Do Bigha Zamin,0.0,1953,\N,131,Drama
tt7681902,Won't You Be My Neighbor?,DE,\N,8.4,19666.0,movie,Won't You Be My Neighbor?,Won't You Be My Neighbor?,0.0,2018,\N,94,"Biography,Documentary"
tt2865822,Die Ganze Welt In Einer Design Schule,DE,\N,8.4,1270.0,movie,All the World in a Design School,All the World in a Design School,0.0,2015,\N,59,"Documentary,Drama,News"
tt5005684,"Träume nicht dein Leben, lebe deinen Traum!",DE,\N,8.4,4642.0,movie,Nil Battey Sannata,Nil Battey Sannata,0.0,2015,\N,100,"Drama,Family"
tt5005684,Lebe Deine Träume,DE,\N,8.4,4642.0,movie,Nil Battey Sannata,Nil Battey Sannata,0.0,2015,\N,100,"Drama,Family"
tt9124428,Bizim Için Sampiyon,DE,\N,8.4,5875.0,movie,Champion,Bizim Için Sampiyon,0.0,2018,\N,130,"Drama,Romance,Sport"
tt0078788,Apocalypse Now,DE,\N,8.4,570265.0,movie,Apocalypse Now,Apocalypse Now,0.0,1979,\N,147,"Drama,Mystery,War"
tt0037674,Kinder des Olymp,DE,\N,8.4,17253.0,movie,Children of Paradise,Les enfants du paradis,0.0,1945,\N,189,"Drama,Romance"
tt0043014,Boulevard der Dämmerung,DE,\N,8.4,187170.0,movie,Sunset Blvd.,Sunset Blvd.,0.0,1950,\N,110,"Drama,Film-Noir"
tt0910970,WALL·E - Der Letzte räumt die Erde auf,DE,\N,8.4,942800.0,movie,WALL·E,WALL·E,0.0,2008,\N,98,"Adventure,Animation,Family"
tt5311514,Your Name.,DE,\N,8.4,156126.0,movie,Your Name.,Kimi no na wa.,0.0,2016,\N,106,"Animation,Drama,Fantasy"
tt0209144,Memento,DE,\N,8.4,1063424.0,movie,Memento,Memento,0.0,2000,\N,113,"Mystery,Thriller"
tt4633694,Spider-Man: A New Universe,DE,\N,8.4,293148.0,movie,Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse,0.0,2018,\N,117,"Action,Adventure,Animation"
tt0051201,Zeugin der Anklage,DE,\N,8.4,98157.0,movie,Witness for the Prosecution,Witness for the Prosecution,0.0,1957,\N,116,"Crime,Drama,Film-Noir"
tt0364569,Oldboy,DE,\N,8.4,479247.0,movie,Oldboy,Oldeuboi,0.0,2003,\N,120,"Action,Drama,Mystery"
tt8267604,Capernaum - Stadt der Hoffnung,DE,\N,8.4,37023.0,movie,Capernaum,Capharnaüm,0.0,2018,\N,126,Drama
tt0101985,Mord eines Jugendlichen auf der Guling-Strasse,DE,\N,8.4,6211.0,movie,A Brighter Summer Day,Gu ling jie shao nian sha ren shi jian,0.0,1991,\N,237,"Crime,Drama,Romance"
tt0101985,Ein Sommer zum Verlieben,DE,\N,8.4,6211.0,movie,A Brighter Summer Day,Gu ling jie shao nian sha ren shi jian,0.0,1991,\N,237,"Crime,Drama,Romance"
tt0019760,Der Mann mit der Kamera,DE,\N,8.4,20670.0,movie,Man with a Movie Camera,Chelovek s kino-apparatom,0.0,1929,\N,68,"Documentary,Music"
tt0050825,Wege zum Ruhm,DE,\N,8.4,164038.0,movie,Paths of Glory,Paths of Glory,0.0,1957,\N,88,"Drama,War"
tt0087843,Es war einmal in Amerika,DE,\N,8.4,290213.0,movie,Once Upon a Time in America,Once Upon a Time in America,0.0,1984,\N,229,"Crime,Drama"
tt0057012,"Dr. Seltsam oder: Wie ich lernte, die Bombe zu lieben",DE,\N,8.4,427967.0,movie,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,0.0,1964,\N,95,Comedy
tt5074352,Dangal - Die Hoffnung auf den großen Sieg,DE,\N,8.4,135106.0,movie,Dangal,Dangal,0.0,2016,\N,161,"Action,Biography,Drama"
tt0119698,Prinzessin Mononoke,DE,\N,8.4,308541.0,movie,Princess Mononoke,Mononoke-hime,0.0,1997,\N,134,"Adventure,Animation,Fantasy"
tt0405094,Das Leben der Anderen,DE,\N,8.4,336158.0,movie,The Lives of Others,Das Leben der Anderen,0.0,2006,\N,137,"Drama,Mystery,Thriller"
tt8108274,Tanhaji,DE,\N,8.4,13192.0,movie,Tanhaji: The Unsung Warrior,Tanhaji: The Unsung Warrior,0.0,2020,\N,135,"Action,Biography,Drama"
tt0082971,Jäger des verlorenen Schatzes,DE,\N,8.4,839584.0,movie,Raiders of the Lost Ark,Raiders of the Lost Ark,0.0,1981,\N,115,"Action,Adventure"
tt1345836,The Dark Knight Rises,DE,\N,8.4,1437068.0,movie,The Dark Knight Rises,The Dark Knight Rises,0.0,2012,\N,164,"Action,Adventure,Fantasy"
tt0986264,Taare Zameen Par - Ein Stern auf Erden,DE,\N,8.4,151380.0,movie,Like Stars on Earth,Taare Zameen Par,0.0,2007,\N,165,"Drama,Family"
tt0075963,Baum der Wünsche,DE,\N,8.4,1351.0,movie,The Wishing Tree,Natvris khe,0.0,1976,\N,107,Drama
tt0093754,Die Reue,DE,\N,8.4,3633.0,movie,Repentance,Monanieba,0.0,1984,\N,153,"Comedy,Drama"
tt0405094,Das Leben der Anderen - Die Sonate vom guten Menschen,DE,\N,8.4,336158.0,movie,The Lives of Others,Das Leben der Anderen,0.0,2006,\N,137,"Drama,Mystery,Thriller"
tt0047445,Sansho dayu - Ein Leben ohne Freiheit,DE,\N,8.4,13204.0,movie,Sansho the Bailiff,Sanshô dayû,0.0,1954,\N,124,Drama
tt0282864,Hass und Hoffnung - Kinder im Nahostkonflikt,DE,\N,8.4,2524.0,movie,Promises,Promises,0.0,2001,\N,106,Documentary
tt0047396,Das Fenster zum Hof,DE,\N,8.4,415455.0,movie,Rear Window,Rear Window,0.0,1954,\N,112,"Mystery,Thriller"
tt0078748,Alien - Director's Cut,DE,\N,8.4,742538.0,movie,Alien,Alien,0.0,1979,\N,117,"Horror,Sci-Fi"
tt0081505,Shining,DE,\N,8.4,831284.0,movie,The Shining,The Shining,0.0,1980,\N,146,"Drama,Horror"
tt0078748,Alien: Das unheimliche Wesen aus einer fremden Welt,DE,\N,8.4,742538.0,movie,Alien,Alien,0.0,1979,\N,117,"Horror,Sci-Fi"
tt8291224,Lethal Strike,DE,\N,8.4,36967.0,movie,Uri: The Surgical Strike,Uri: The Surgical Strike,0.0,2019,\N,138,"Action,Drama,War"
tt0062622,2001: Odyssee im Weltraum,DE,\N,8.3,565557.0,movie,2001: A Space Odyssey,2001: A Space Odyssey,0.0,1968,\N,149,"Adventure,Sci-Fi"
tt0017136,Metropolis,DE,\N,8.3,150225.0,movie,Metropolis,Metropolis,0.0,1927,\N,153,"Drama,Sci-Fi"
tt0070735,Der Clou,DE,\N,8.3,228327.0,movie,The Sting,The Sting,0.0,1973,\N,129,"Comedy,Crime,Drama"
tt0119217,Good Will Hunting - Der gute Will Hunting,DE,\N,8.3,801739.0,movie,Good Will Hunting,Good Will Hunting,0.0,1997,\N,126,"Drama,Romance"
tt7905466,They Shall Not Grow Old,DE,\N,8.3,22588.0,movie,They Shall Not Grow Old,They Shall Not Grow Old,0.0,2018,\N,99,"Documentary,History,War"
tt0052357,Vertigo - Aus dem Reich der Toten,DE,\N,8.3,335677.0,movie,Vertigo,Vertigo,0.0,1958,\N,128,"Mystery,Romance,Thriller"
tt0036775,Frau ohne Gewissen,DE,\N,8.3,133642.0,movie,Double Indemnity,Double Indemnity,0.0,1944,\N,107,"Crime,Drama,Film-Noir"
tt0086190,Star Wars: Episode VI - Die Rückkehr der Jedi-Ritter,DE,\N,8.3,900543.0,movie,Star Wars: Episode VI - Return of the Jedi,Star Wars: Episode VI - Return of the Jedi,0.0,1983,\N,131,"Action,Adventure,Fantasy"
tt0208092,Snatch - Schweine und Diamanten,DE,\N,8.3,742548.0,movie,Snatch,Snatch,0.0,2000,\N,104,"Comedy,Crime"
tt0112573,Braveheart,DE,\N,8.3,917624.0,movie,Braveheart,Braveheart,0.0,1995,\N,178,"Biography,Drama,History"
tt1255953,Die Frau die singt - Incendies,DE,\N,8.3,131995.0,movie,Incendies,Incendies,0.0,2010,\N,131,"Drama,Mystery,War"
tt0022100,M - Mörder unter uns,DE,\N,8.3,133615.0,movie,M,M - Eine Stadt sucht einen Mörder,0.0,1931,\N,117,"Crime,Mystery,Thriller"
tt0022100,M - Eine Stadt sucht einen Mörder,DE,\N,8.3,133615.0,movie,M,M - Eine Stadt sucht einen Mörder,0.0,1931,\N,117,"Crime,Mystery,Thriller"
tt0180093,Requiem for a Dream,DE,\N,8.3,724545.0,movie,Requiem for a Dream,Requiem for a Dream,0.0,2000,\N,102,Drama
tt0086250,"Scarface - Toni, das Narbengesicht",DE,\N,8.3,692424.0,movie,Scarface,Scarface,0.0,1983,\N,170,"Crime,Drama"
tt0040522,Fahrraddiebe,DE,\N,8.3,134213.0,movie,Bicycle Thieves,Ladri di biciclette,0.0,1948,\N,89,Drama
tt0012349,Der Vagabund und das Kind,DE,\N,8.3,103422.0,movie,The Kid,The Kid,0.0,1921,\N,68,"Comedy,Drama,Family"
tt2106476,Die Jagd,DE,\N,8.3,255421.0,movie,The Hunt,Jagten,0.0,2012,\N,115,Drama
tt1832382,Nader und Simin - eine Trennung,DE,\N,8.3,205662.0,movie,A Separation,Jodaeiye Nader az Simin,0.0,2011,\N,123,Drama
tt0066921,Uhrwerk Orange,DE,\N,8.3,715817.0,movie,A Clockwork Orange,A Clockwork Orange,0.0,1971,\N,136,"Crime,Drama,Sci-Fi"
tt0066921,Clockwork Orange,DE,\N,8.3,715817.0,movie,A Clockwork Orange,A Clockwork Orange,0.0,1971,\N,136,"Crime,Drama,Sci-Fi"
tt0333388,Edifício Master,DE,\N,8.3,1103.0,movie,Edifício Master,Edifício Master,0.0,2002,\N,110,Documentary
tt0025509,Die Verdammten,DE,\N,8.3,1444.0,movie,Les Misérables,Les misérables,0.0,1934,\N,281,Drama
tt1832484,Tschernobyl: Alles über die grösste Atomkatastrophe der Welt,DE,\N,8.3,1259.0,movie,The Battle of Chernobyl,The Battle of Chernobyl,0.0,2006,\N,94,Documentary
tt0025509,Die Verdammten (1 Teil: Ewige Fesseln/2 Teil: Heimatlos),DE,\N,8.3,1444.0,movie,Les Misérables,Les misérables,0.0,1934,\N,281,Drama
tt0105236,Reservoir Dogs - Wilde Hunde,DE,\N,8.3,865104.0,movie,Reservoir Dogs,Reservoir Dogs,0.0,1992,\N,99,"Crime,Drama,Thriller"
tt0169547,American Beauty,DE,\N,8.3,1019722.0,movie,American Beauty,American Beauty,0.0,1999,\N,122,Drama
tt0086879,Amadeus,DE,\N,8.3,349339.0,movie,Amadeus,Amadeus,0.0,1984,\N,160,"Biography,Drama,History"
tt0338013,Vergiss mein nicht,DE,\N,8.3,854467.0,movie,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind,0.0,2004,\N,108,"Drama,Romance,Sci-Fi"
tt0110081,Leben!,DE,\N,8.3,14813.0,movie,To Live,Huo zhe,0.0,1994,\N,133,"Drama,War"
tt0211915,Die fabelhafte Welt der Amelie,DE,\N,8.3,671647.0,movie,Amélie,Le fabuleux destin d'Amélie Poulain,0.0,2001,\N,122,"Comedy,Romance"
tt0118849,Kinder des Himmels,DE,\N,8.3,57779.0,movie,Children of Heaven,Bacheha-Ye aseman,0.0,1997,\N,89,"Drama,Family,Sport"
tt0093058,Full Metal Jacket,DE,\N,8.3,634898.0,movie,Full Metal Jacket,Full Metal Jacket,0.0,1987,\N,116,"Drama,War"
tt0476735,Mein Vater und mein Sohn,DE,\N,8.3,72002.0,movie,My Father and My Son,Babam ve Oglum,0.0,2005,\N,108,"Drama,Family"
tt3521134,Im Angesicht der Stille,DE,\N,8.3,10747.0,movie,The Look of Silence,The Look of Silence,0.0,2014,\N,103,"Biography,Documentary,History"
tt0361748,Inglourious Basterds,DE,\N,8.3,1179232.0,movie,Inglourious Basterds,Inglourious Basterds,0.0,2009,\N,153,"Adventure,Drama,War"
tt0435761,Toy Story 3,DE,\N,8.3,716182.0,movie,Toy Story 3,Toy Story 3,0.0,2010,\N,103,"Adventure,Animation,Comedy"
tt10431500,7. Kogustaki Mucize,DE,\N,8.3,2611.0,movie,Yedinci Kogustaki Mucize,Yedinci Kogustaki Mucize,0.0,2019,\N,132,Drama
tt5777628,Nick Cave & The Bad Seeds,DE,\N,8.3,4013.0,movie,One More Time with Feeling,One More Time with Feeling,0.0,2016,\N,113,"Documentary,Music"
tt0053604,Das Appartement,DE,\N,8.3,151389.0,movie,The Apartment,The Apartment,0.0,1960,\N,125,"Comedy,Drama,Romance"
tt0044741,Ikiru - Einmal wirklich leben,DE,\N,8.3,61531.0,movie,Ikiru,Ikiru,0.0,1952,\N,143,Drama
tt0059578,Für ein paar Dollar mehr,DE,\N,8.3,216504.0,movie,For a Few Dollars More,Per qualche dollaro in più,0.0,1965,\N,132,Western
tt0053125,Der unsichtbare Dritte,DE,\N,8.3,281632.0,movie,North by Northwest,North by Northwest,0.0,1959,\N,136,"Adventure,Mystery,Thriller"
tt0091251,Komm und sieh',DE,\N,8.3,47389.0,movie,Come and See,Idi i smotri,0.0,1985,\N,142,"Drama,War"
tt0056592,Wer die Nachtigall stört,DE,\N,8.3,280841.0,movie,To Kill a Mockingbird,To Kill a Mockingbird,0.0,1962,\N,129,"Crime,Drama"
tt0045152,Du sollst mein Glücksstern sein,DE,\N,8.3,205142.0,movie,Singin' in the Rain,Singin' in the Rain,0.0,1952,\N,103,"Comedy,Musical,Romance"
tt0090605,Aliens: Die Rückkehr,DE,\N,8.3,620933.0,movie,Aliens,Aliens,0.0,1986,\N,137,"Action,Adventure,Sci-Fi"
tt0264476,Asphaltkinder in Bukarest,DE,\N,8.3,2150.0,movie,Children Underground,Children Underground,0.0,2001,\N,104,Documentary
tt0413615,Er wollte kein Sklave sein,DE,\N,8.3,1279.0,movie,Unforgivable Blackness: The Rise and Fall of Jack Johnson,Unforgivable Blackness: The Rise and Fall of Jack Johnson,0.0,2004,\N,214,"Biography,Documentary,Sport"
tt0033467,Citizen Kane,DE,\N,8.3,375935.0,movie,Citizen Kane,Citizen Kane,0.0,1941,\N,119,"Drama,Mystery"
tt0056172,Lawrence von Arabien,DE,\N,8.3,251970.0,movie,Lawrence of Arabia,Lawrence of Arabia,0.0,1962,\N,228,"Adventure,Biography,Drama"
tt0050986,Wilde Erdbeeren,DE,\N,8.2,87867.0,movie,Wild Strawberries,Smultronstället,0.0,1957,\N,91,"Drama,Romance"
tt6966692,Green Book: Eine besondere Freundschaft,DE,\N,8.2,285628.0,movie,Green Book,Green Book,0.0,2018,\N,130,"Biography,Comedy,Drama"
tt0053291,Manche mögen's heiß,DE,\N,8.2,229349.0,movie,Some Like It Hot,Some Like It Hot,0.0,1959,\N,121,"Comedy,Music,Romance"
tt1789083,Das Gewicht der Ketten,DE,\N,8.2,4042.0,movie,The Weight of Chains,The Weight of Chains,0.0,2010,\N,125,"Documentary,History,News"
tt0055031,Urteil von Nürnberg,DE,\N,8.2,64433.0,movie,Judgment at Nuremberg,Judgment at Nuremberg,0.0,1961,\N,179,"Drama,War"
tt0434409,V wie Vendetta,DE,\N,8.2,979848.0,movie,V for Vendetta,V for Vendetta,0.0,2005,\N,132,"Action,Drama,Sci-Fi"
tt0107376,Latcho Drom - Gute Reise,DE,\N,8.2,1776.0,movie,Latcho Drom,Latcho Drom,0.0,1993,\N,103,"Documentary,Music"
tt1954470,Asian Godfather - Die Gangs von Wasseypur I + II,DE,\N,8.2,72930.0,movie,Gangs of Wasseypur,Gangs of Wasseypur,0.0,2012,\N,321,"Action,Comedy,Crime"
tt0107472,Die Macht der Bilder: Leni Riefenstahl,DE,\N,8.2,1654.0,movie,"The Wonderful, Horrible Life of Leni Riefenstahl",Die Macht der Bilder: Leni Riefenstahl,0.0,1993,\N,183,"Biography,Documentary,History"
tt0119488,L.A. Confidential,DE,\N,8.2,507456.0,movie,L.A. Confidential,L.A. Confidential,0.0,1997,\N,138,"Crime,Drama,Mystery"
tt8613070,Porträt einer jungen Frau in Flammen,DE,\N,8.2,13899.0,movie,Portrait of a Lady on Fire,Portrait de la jeune fille en feu,0.0,2019,\N,121,"Drama,Romance"
tt10324144,Article 15,DE,\N,8.2,15971.0,movie,Article 15,Article 15,0.0,2019,\N,130,"Crime,Drama"
tt0372784,Batman Begins,DE,\N,8.2,1238869.0,movie,Batman Begins,Batman Begins,0.0,2005,\N,140,"Action,Adventure,Fantasy"
tt0046438,Die Reise nach Tokio,DE,\N,8.2,46624.0,movie,Tokyo Story,Tôkyô monogatari,0.0,1953,\N,136,Drama
